Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,
Kuwait,KWT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,68591.7076069771,68673.329224067,67066.7402080857,58987.7700113988,48324.5309755616,39840.7601437991,39811.7354515366,35866.6057353586,36140.3246475172,38757.8068652172,29547.7549827285,22766.1033035531,19135.9123854264,19686.2018974869,19848.7793827107,18264.4444880155,19042.3788746625,19786.3645509832,17116.0656840733,20743.6868362331,20140.7834697754,14812.9200924661,22382.8420685118,29323.8532618275,31946.4902579278,33156.8473491495,32417.9627954317,32152.4367426144,32306.668723862,30798.0947114833,31341.9780819419,30573.4284224199,30702.2162068121,35169.6335737863,37918.5405829238,40451.2551656974,41137.969927672,41113.8693942735,39852.5129115699,35124.0853941026,32568.4981754501,33545.346271839,33578.3309651964,32311.1800008536,31073.1537300624,29882.2126495698,29454.4426388829,27048.3706935958,26706.0191660864,26580.2264741607,25541.5378987908,26203.2617257856,26579.8321646876,24716.196765637,23867.826500295,
Latin America & Caribbean (excluding high income),LAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3202.80907361584,3308.42300323232,3356.58289198432,3320.21654678214,3476.57354293962,3580.23099107024,3645.78619527954,3707.79769684816,3881.16143108003,4045.30692402433,4213.85520018614,4397.89320524477,4622.98732578524,4904.35230186146,5107.73166332084,5200.8005322018,5359.80480580292,5483.55669374435,5588.14025073422,5865.54468283529,6119.4828075947,6051.20703459434,5940.61904386996,5690.80236718687,5786.67991599077,5845.99321900191,5920.05732068963,5985.69277364075,5889.50016682912,5856.42042269294,5718.66957754067,5774.96913333121,5790.06445527409,5936.34827666682,6147.04022591854,6069.69466704304,6207.1442097762,6434.54131653831,6509.56562370116,6444.7079324213,6581.31117825537,6499.33288090151,6434.32879860597,6503.48118498348,6762.11459440306,6946.74709329377,7223.70712678657,7518.27936660187,7709.18247419356,7438.00793773364,7849.05546645435,8108.49237821588,8210.27585605715,8349.88402062256,8370.00694208678,8308.73911709951,8184.512260438,8264.74819899468,8307.30884340362,8275.309631343,7669.33977303708,8145.29208280277,8412.36598280101,8532.81169578021,8638.66600811342,
Lao PDR,LAO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,579.867782983835,592.627301998099,604.331788271833,579.022620522311,551.363163716143,611.822069881845,634.525297009385,643.410259077746,660.633861954064,680.964153708638,717.509245108717,749.234741728538,782.683156535545,819.205851313643,836.088098507116,881.634129609675,917.228038617529,954.123505414634,994.492241963795,1038.71192767783,1088.76034728831,1148.68153852071,1228.08927619923,1301.08597549864,1381.73754223953,1463.3379666846,1564.91068311647,1666.40086189871,1774.63585203672,1890.27861294875,2006.31195444447,2121.01339097363,2234.76098741846,2351.57441747595,2459.97874636195,2554.95638019245,2529.74622698761,2556.58912640405,2589.05015191628,2648.88726608035,2721.07810663082,
Lebanon,LBN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3934.02937659685,2218.62643641084,2752.72442253257,4031.19474543924,4595.5808332577,4992.69878232449,5301.41584672248,5542.2265103529,6054.52911921482,6008.75855385657,6120.45672717024,5982.41788354308,5958.97836750301,6085.76041420146,6207.24133893746,6319.76518298647,6633.75258002393,6707.18024635316,6696.37428200596,7179.34520092306,7701.29823027979,8375.48851252821,8955.54336184707,8936.20027462737,8920.8056984673,8443.53856528784,7830.4151113336,7714.1099998804,8019.1416913426,8305.57405425721,8388.7235123835,8064.04873416236,6440.82843092922,5973.41933892988,5909.03651555028,5834.63415739394,,
Liberia,LBR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2444.31469526757,2443.49659480131,2415.69266041905,2409.4954202823,2470.56791446524,2524.01173421628,2650.22595716575,2758.08976875735,2816.84664683349,2945.89004216618,3062.76012670052,3133.08794246405,3181.18745918364,3029.07698774212,3089.60241101354,2902.91706211827,2974.92235227576,2938.3808063932,2991.43152973263,2999.25307157856,2792.03699789523,2653.14625045204,2514.92132162384,2394.57437804073,2272.71154024111,2185.92809767452,2085.95288219421,2005.365759545,1908.45304051582,1360.08049123405,754.134009462384,735.180658658157,450.538677691808,290.388920233659,227.742776021788,216.093554614513,235.435058248512,449.286058616964,528.670341826706,609.040903258705,754.850917360951,754.422355762017,762.716393927064,528.567395543421,535.995882066218,539.665378841936,551.377446611852,574.609394348543,591.185378141907,603.256211077605,621.783295071575,646.908727016597,674.360011422232,717.007280358975,707.157694930142,692.590082351257,668.031513175601,671.260899835355,665.875439637137,636.699384824869,605.025475431411,621.927983063426,638.005183858289,653.329188343162,665.101337624192,
Libya,LBY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2818.01054981575,2971.84367839673,3777.5309453831,4893.76778426124,6843.4814499726,8525.2050717474,9863.91368888797,10676.1021152589,13891.9893383714,15230.4046797114,15460.2338332372,14161.8807376114,14950.5563277566,14659.8970274195,17044.2198549165,16770.0269191519,19473.6763289922,20018.4295248634,19521.5919192401,20077.740120192,19090.5503735732,14587.3858912799,14580.8924435817,14242.6127542805,13328.5893545722,13975.0974777952,12022.664788855,9976.13024516634,10458.6701898418,10940.1407021471,11085.9439949716,12541.6926152482,11949.2275026865,11274.3452230872,11280.3829303475,10839.2802241884,10891.8055687803,11284.7780739062,10722.8700734717,10643.1452796026,10853.8059516526,10467.8776146012,10170.3095776338,11267.0627623548,11529.1086646221,12628.896152656,13176.7758911904,13712.9602583972,13403.0004645911,12549.0854345521,12913.9334939386,6569.59477578957,12599.258882136,10126.314927806,7644.24843947404,7458.48917756374,7236.16409923502,9435.60060040046,10020.9165751361,8768.4104874586,6102.79864032512,7731.35448152581,7002.68189296358,7630.49664928174,7696.0807819319,
St. Lucia,LCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,4232.4586355695,4600.42587188172,4706.08425966862,4533.61559072062,4745.07534839001,4768.47313298112,4926.91157454487,5200.74079176013,5540.54774876871,6238.03997462967,6386.06815363835,7178.18209891858,7736.20939060312,8418.43121970586,8349.33748060159,8879.90075764079,8800.62691819002,8808.68294405759,8822.50069854295,8945.86353079673,8759.56755308065,9183.3516374622,9306.76032489833,9198.93894352203,8795.54582090658,8755.45939353129,9054.06778374517,9637.37801390276,9527.58469430542,10045.6504032593,10147.4432459936,10583.4310172598,10219.8024011561,10191.3146827694,10576.8979743596,10517.2777635533,10279.4155096001,10369.9382566513,10334.9860823918,10644.1612913407,10960.4843512477,11233.8883578457,11114.7785940338,8379.27495097388,9336.92127417129,11224.2899455738,11440.0829538276,11854.9517233237,
Latin America & Caribbean,LCN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3336.08155655584,3440.60011990126,3497.31500138941,3475.36855850592,3633.9233244824,3734.90882029869,3811.04945323177,3871.65305193398,4042.69979600556,4201.34329271884,4368.69109184162,4546.75646730861,4745.98254691842,5001.98387656227,5181.16517754805,5243.42557879845,5406.34204907614,5544.29898181978,5660.65634617445,5930.33433689495,6163.40935124628,6100.24251982543,5965.94632296235,5692.76837000563,5792.50614351716,5846.78671378757,5933.37232480218,6011.51359668991,5942.41542108751,5900.57395777152,5779.97409629492,5855.3684699195,5905.398784709,6050.50140118218,6247.89020845534,6202.53746863038,6339.87924274629,6580.54882087068,6667.74424894784,6601.71533735259,6742.02693662191,6684.07410400188,6609.21038163943,6668.60355308319,6962.62599800076,7160.79420102627,7448.60250979921,7751.40903587761,7945.73521560181,7675.9903619546,8060.79704671081,8325.46913166974,8455.45328055859,8595.42651886992,8610.67003577239,8547.2373391789,8405.14560348327,8458.83384476335,8489.63171792301,8447.24518593474,7812.42544444341,8316.14222192774,8604.53059795142,8737.77637787076,8873.03538905768,
Least developed countries: UN classification,LDC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,634.164674054281,665.602362833518,662.653188146858,669.595048480236,677.039498108224,682.040327792191,671.633068210695,687.874635922972,692.522089925771,671.210902903471,667.183711799695,642.315906532456,639.812746357519,658.230489501141,645.398392281003,654.470519100533,651.681723932324,645.539898706766,640.542455516513,638.183170650635,638.938975589535,629.244012877578,622.569294391749,620.423054420155,614.471359699986,618.623792297395,628.199462104033,630.227021622975,625.289289742764,609.298861926852,605.418540524414,591.112719899871,571.594658308895,560.006107007915,576.961900897055,593.66221306501,609.50593652269,618.161849798647,627.147940221658,638.39449831344,653.902811861857,672.408116961001,689.669092895827,717.390630227449,752.258316981262,784.786114587078,822.42722071663,855.395791284952,870.835035166982,904.747247036902,913.190170022172,921.298988545368,951.753124130944,979.192124616685,982.894810600519,995.154750826763,1015.62255142587,1038.13136576604,1063.5016284707,1037.48119670683,1042.66310509177,1067.73895636262,1075.21265110133,1091.33824852468,
Low income,LIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,755.60042361188,761.39260931797,753.495502497537,739.037160235907,715.366026883592,710.408433582168,705.096827405333,715.538720455183,726.07664279481,708.041757477251,667.172051485306,666.208484502294,651.419269302728,631.584462702805,623.971645935697,635.964965389744,649.333537928342,671.565085541883,684.21888221457,681.105211023324,682.327706786891,691.414097939392,707.053589279456,725.474421276256,745.570250035604,768.323976866058,785.049519848458,805.246330809582,821.632312533321,824.836701745066,853.991903353526,829.429080797719,771.968149923314,772.184540301735,775.290079464044,740.889503942237,725.544504224031,719.4917896822,719.528260376391,720.16386550217,691.991878569926,682.068551545596,686.608999787945,666.803267849144,663.92559694882,
Liechtenstein,LIE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167187.15730982,,,,,,,,,,
Sri Lanka,LKA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,659.300823889429,667.9828225341,668.240297672251,677.506014588292,677.922047676145,694.98430708035,722.08263303294,745.825190701908,784.80440695474,796.868368807394,790.251933436674,771.199691231896,809.714794482224,825.386340352758,860.222496212867,872.94723472542,900.976974225708,934.57105877288,976.036292036749,1014.42362079808,1054.38566638778,1084.60957211565,1129.27072261629,1182.77526470107,1233.73418258244,1272.15733985744,1279.04223350911,1297.45961840579,1313.41060291847,1388.58951823335,1441.62996809528,1481.33110127451,1556.88467456091,1620.2912104558,1681.35053208093,1712.00815802791,1787.41017985524,1836.38946262206,1880.1067802774,1956.93310381072,1896.48251734068,1951.22522777045,2052.03045078787,2149.10628588002,2268.6880127005,2426.34873273046,2573.54362192705,2708.58594222506,2787.27350976338,2993.01411511147,3232.37350382301,3484.79049033884,3728.93586647848,3929.92062032185,4057.7158346231,4214.74117992085,4436.00789945768,4493.03575444544,4455.78189608267,4227.23315306594,4357.97225779491,4033.14561476298,3964.91987394354,4186.4986638365,
Lower middle income,LMC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,541.59129541392,545.609872223656,552.327619320798,571.7572970416,594.178535600155,591.652265652556,585.701424228007,581.11967293188,589.444644021382,621.359672198677,650.5912218536,666.315178088004,662.050640840331,675.644087572669,691.647293193847,698.570482306144,718.886609645029,741.111170473837,750.441648282819,743.195873529283,762.371272197486,757.752655060468,755.061905862219,752.849775529845,753.716565375243,764.074572175645,773.903717800482,782.312486386546,814.935593847666,824.883465066585,845.639010531656,844.04744463385,855.381561119911,855.44009553879,870.576192519022,895.911944730434,933.26288087454,950.701480861326,973.431112822847,1005.35054321686,1026.7038061104,1050.05243424138,1076.73044918168,1119.67756368748,1177.31848324728,1233.84653222683,1296.74423468298,1361.57389659824,1399.51493678141,1457.71947779502,1531.26610674398,1577.16915781801,1631.61006000183,1696.68881831092,1771.90910691003,1848.28029294397,1924.41858580699,1999.67367968704,2078.47285786989,2133.36043908301,2021.05503375347,2125.14051338163,2230.23361306221,2335.33048087966,2425.46811159982,
Low & middle income,LMY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,804.91543390357,801.580220019027,813.946754260667,831.993921299194,875.631469119407,906.482857709702,927.412626144887,933.679014530872,966.26649853212,1019.59253279514,1073.46370224177,1111.9046082909,1152.53941524851,1202.86173957641,1246.46679031791,1271.27505994382,1322.08422586529,1353.90464215303,1374.66309412681,1407.86282001688,1443.74788572146,1441.07758770895,1451.13272785412,1443.07448043625,1479.11323684266,1513.53202571037,1536.43439646199,1574.1291789955,1605.28797085703,1620.94206532057,1637.90975985927,1653.32637480142,1692.20599804255,1744.98876910436,1803.01999736848,1854.02928224612,1936.59718362593,2012.40169942415,2045.37271395775,2087.06724080416,2169.24580163668,2214.39575681474,2286.40894364045,2387.09560676557,2533.63490609155,2681.80911389239,2861.63623205145,3071.96637646344,3209.89152688519,3292.95225009223,3513.14255185016,3685.31687703342,3833.91840392667,3994.67974612361,4145.78134336883,4284.85686298442,4431.18235187323,4608.67872042193,4779.40840873637,4919.20859980592,4809.84896387149,5112.9703250261,5268.23590331493,5470.5324742774,5652.87507726956,
Lesotho,LSO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,262.740430477896,259.766244822179,290.783296423173,312.241145215823,328.198191287611,325.590538885237,314.05528569707,336.08707480963,322.801616409112,316.095837742896,311.547635974626,316.016165909906,304.474412653521,371.74336550207,398.583050725907,333.011647916614,358.129667050375,423.805354129932,487.351455588325,487.16604508229,460.201617282317,450.102526288964,456.70895712652,452.520331729117,464.085693764499,462.892172294155,472.432855957162,465.473147313833,494.921891483579,513.106302889949,533.824964193999,560.884905718596,590.008212092485,601.55791413154,628.960051227201,641.758711944969,670.469581774155,689.806218455005,696.935973937753,698.441087182066,725.263668707773,752.243212493971,760.033443180306,798.540500554454,817.793597897186,853.960500629797,893.750686627156,927.26863327342,971.881366821351,952.747929746529,995.233432451681,1031.99721564343,1086.39034816283,1093.95323489272,1100.04993684215,1121.19851342518,1147.58748801671,1097.82166812752,1068.44462913373,1040.99351014117,944.834128375429,955.221236301503,967.51928598325,974.382478149793,991.069661910744,
Late-demographic dividend,LTE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,888.204989823847,853.627395159616,867.732110078363,883.180565886306,926.040630275353,966.122855437308,1015.94646270705,1010.70175980745,1039.10824130635,1116.25041078055,1208.5847307208,1281.10320279803,1352.45464850704,1455.02239273722,1498.19600113308,1536.48340338024,1611.77583962356,1688.3408294643,1774.39638936501,1884.62314542696,1993.90093041073,1968.67771382665,1976.67737040021,1981.61714761446,2106.6925297212,2226.97862099998,2320.82134363697,2432.271033803,2518.08900324862,2598.42441139967,2569.8115455292,2550.34867822118,2540.72611075671,2621.71535809133,2709.53044855026,2834.3258815886,2949.79560746097,3086.23703759282,3145.48281817022,3263.82829830874,3466.01310620559,3619.46654540267,3812.59136967467,4048.48471590844,4352.77899604091,4662.84590388694,5063.68908694481,5544.40085964957,5891.622096914,6074.36748179082,6525.60694866136,6949.99107912565,7305.27620420521,7662.87637611851,8010.29794417952,8331.63270803563,8646.07589908332,9041.21609671517,9481.09349361995,9886.07149064231,9878.28626310562,10610.1004840522,10941.5382468571,11413.7698244462,11914.0272194525,
Lithuania,LTU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8333.3507070025,7847.01734327521,6185.53523621407,5206.44266110742,4730.69631958508,4924.09667530707,5211.10025197912,5685.44901491024,6154.17245640636,6129.99843995634,6384.30865426374,6854.52512826671,7374.0979710116,8218.69336289848,8851.92598922347,9692.86853763267,10577.2145522871,11889.3545234657,12324.5197331387,10612.9204044582,10884.1161852582,11836.7200384033,12516.6184065667,13145.8069309969,13753.1895982305,14269.8039878287,14823.107153522,15695.9993288456,16604.9021440809,17431.7239081591,17443.65526328,18569.7057246217,18884.5152531698,18685.5523679178,19092.6451176955,
Luxembourg,LUX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,27861.1679070037,28665.7557364816,28701.4954112765,29381.7005412596,31339.866605355,30757.6215276239,30874.7097008066,30840.0238285627,32048.534348057,35072.3817823232,35513.7997263244,36114.9755330155,38033.7372949566,40742.7935864238,41908.9736128336,38729.5596741975,39515.0325494915,40065.6913911764,41623.600560887,42500.2533186275,42705.3389920549,42345.0449745858,42788.9464588317,44056.2515835269,46733.9248214033,47945.8494294131,52496.6652811469,54218.2750802066,58381.7551747697,63481.5826226236,66027.0750081087,70779.9738182581,71116.9413609679,73116.1933406133,74883.1415751349,74896.0964542561,74916.5073926589,77993.0573693363,82170.2392472062,87695.3390885394,92527.7108705226,94243.7068360989,96269.5797484275,97597.9973184565,100292.566948333,101222.044353044,105614.178851764,112417.876989455,110094.791529429,104574.349049084,106544.057363484,105290.249021891,104487.744312565,105338.955521681,105583.937273429,105462.012584423,108351.451826983,107142.126672598,106788.728745199,107591.965850496,105274.2471768,110873.185245175,107467.187082637,105422.829667869,104147.1739928,
Latvia,LVA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7622.69825875963,6694.19894278367,4607.11379673414,4464.7211347223,4639.50565161418,4661.66840092451,4822.90414861125,5317.97997604979,5719.98918281481,5929.26767237825,6336.38296707987,6833.4354323157,7443.22944659059,8149.00183600084,8957.23393555082,10106.2626157732,11507.4648265658,12810.0409502542,12506.6945041012,10675.425174228,10500.8666223014,11018.5152421583,11971.0107466522,12353.5386135301,12731.6771959342,13321.9753140616,13787.3367440023,14382.8612727134,15120.0698171804,15328.3859933295,14900.7295718866,16070.1680032322,16421.3748596,16229.3844520245,16374.773539624,
"Macao SAR, China",MAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,23029.931281133,23959.939981358,24741.8204812446,24333.6874271768,25405.9483374117,28015.2696437855,29328.9300459386,29940.476374969,31378.8304183133,30982.3788289054,33280.8531405232,33812.6326064638,34113.7531646476,34162.0125862687,33543.2536281767,33273.3263570517,31376.4225649646,30270.8085696141,31772.6302531656,32441.6760183581,34967.8914561813,38581.6976189322,47665.9330386643,49470.940295748,53240.2045750276,58376.1176047275,58146.3285846714,59528.8350159491,74195.0577762344,88168.9713699088,93192.885853941,99054.4980289716,92383.8434915276,69902.9605741233,68391.3415491921,75650.1261840452,79178.6506290559,75724.6078280261,33853.7761550109,41634.2386139903,34000.7134128308,59474.3964251614,63377.2932129214,
St. Martin (French part),MAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,844.244873046875,904.050476074219,966.91650390625,1020.01104736328,1039.61254882813,1069.3251953125,1068.21313476563,1079.19360351563,1112.03527832031,1167.787109375,1263.17102050781,1306.12939453125,1301.05102539063,1328.20642089844,1340.24670410156,1281.85180664063,1359.98828125,1343.30456542969,1394.10388183594,1442.95849609375,1542.61840820313,1507.19995117188,1654.0068359375,1669.73254394531,1695.63647460938,1786.76281738281,1720.42248535156,1680.71044921875,1830.88061523438,1705.4482421875,1886.67224121094,1828.96862792969,1931.74047851563,1935.47875976563,1957.14135742188,2078.96606445313,2127.50708007813,2229.576171875,2301.08178710938,2342.15478515625,2489.99291992188,2540.615234375,2648.58569335938,2710.66650390625,2767.04223632813,2879.53930664063,2927.45043945313,3008.185546875,3051.458984375,3146.24780273438,3124.42504882813,3242.64428710938,3304.7119140625,3364.73950195313,3090.89428710938,3309.130859375,3334.91162109375,3421.21704101563,3516.15405273438,
Monaco,MCO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,72837.7236189989,75563.5268306393,78166.3033413738,82591.5137380706,85729.8095579345,84013.7170561646,86382.0160151437,88164.4008364715,90506.3380580042,92704.9676890985,93468.0634012794,93739.1816077361,95085.6031046345,94848.727743484,94912.5173943415,95274.3117216542,96396.2283814114,97606.9499621531,100947.054448965,104091.09474987,105878.37276656,106020.717884683,106558.024151992,104739.794413175,106244.898612952,107691.087543628,108107.452988927,109747.029483889,112873.604489635,116084.581378187,120456.506337384,123122.12291461,124481.880220824,126022.239091348,129403.404955341,132253.218402608,140615.178788026,162028.480643444,163243.752211148,142375.532007071,141814.78664157,148272.711991792,146472.677860476,157167.975027858,165288.200345355,170437.101188261,173120.189785092,165781.779121526,173041.761057866,185582.7556905,161262.925884403,194674.777609089,214359.605825981,225884.183303985,247170.219910657,
Moldova,MDA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740.10149814887,3137.8350172715,2225.17356234959,2202.16445303219,1526.42524496526,1511.95831765054,1425.9518091471,1454.80861555923,1360.18161095544,1316.43254916007,1346.91567176561,1432.2768928234,1547.57421231612,1654.36629303195,1781.19145323724,1919.44550763748,2017.17730062908,2082.51260097669,2249.22589719372,2116.94357544097,2269.51116145996,2402.94446306051,2389.08666147529,2605.85029986142,2737.80185056647,2749.55137054338,2910.95486872376,3085.33305844263,3267.9961042872,3438.67732670712,3188.91691602699,3688.16729442144,3611.95484733286,3760.7000642059,3851.51202518347,
Madagascar,MDG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,812.250361890455,807.540073151815,804.713147422012,776.884057825641,787.058949603953,763.403670639472,758.928205137102,779.716062786951,810.5066908574,817.562921868275,836.540881714049,844.493878879637,809.524118883836,765.217007612961,757.532392832002,744.310095866488,699.987924820762,695.149219761086,656.398369596654,699.485480907614,685.100689761521,599.781047690351,571.230461402833,559.661168899672,553.131009938747,543.513684745557,538.491952606661,529.509105998087,532.03346958824,537.840431033529,538.536275056569,489.716098120013,480.810932444988,476.159733326381,461.397665709464,454.537946632781,449.6280870806,451.303199370831,453.886174768872,460.034389996571,465.529509827021,478.40561494987,406.70122213637,433.601040301214,443.278654985967,450.955230911228,461.540337897729,473.785462328449,490.963935389518,457.789754866068,447.417143030687,441.755158414121,442.641500123543,440.674658903628,443.343869908205,445.320069480568,451.15659433146,456.851859574031,459.330367799543,467.27741349648,422.924255422319,431.599103077746,438.516263353189,445.834551910581,453.383067004772,
Maldives,MDV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,1525.4528649347,1556.67751384378,1546.53448656181,1524.56080029038,1565.19579168738,1398.10229490993,1364.84005073968,1474.39229567,1645.11075211615,1772.85528875554,2045.0559250915,2222.32522307441,2096.02642325024,2371.53402483477,2927.92105239301,3273.18636026516,3456.5941382646,3632.50000398903,3819.63284883474,4044.45259782556,4582.26127944099,4507.19492955077,4671.99639313801,4803.909904607,5053.64633599107,5580.26342049427,5888.07241870662,6254.75856992657,6599.87173747822,6889.01246088686,7037.08546104613,6647.6503820039,7012.25568873173,7845.29307409315,8174.41607301248,7141.88377049891,8620.72814678183,8933.17166363858,9396.49733610486,8313.4098369723,8569.52494600725,9005.81391375104,8907.66134868182,9213.32791442475,9612.07861806739,9644.90655028145,9909.07669723415,10263.2991147672,10793.8941325367,11194.9253748064,7295.60220956454,9759.2219360708,10939.9963271738,11439.5364342871,11798.791369146,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1553.2904293726,1606.58644479717,1649.99688504703,1776.20108706724,1894.37171060179,2061.45894575381,2139.07565117497,2240.75672951346,2446.11165829515,2625.28545326928,2996.1132842714,3174.59174191712,3506.14606326928,3787.08853028416,3999.56881064975,3886.86893321016,4292.27192807897,4321.21741159355,4180.20150428011,4279.52135822595,4206.48463107038,4096.36317772945,3918.19888939029,3780.19607906746,3664.64454933683,3570.61686250651,3407.04304740276,3335.18210995041,3309.64785228855,3336.00767418607,3503.00938473955,3481.04315576834,3593.80859700427,3582.51199988022,3598.4777653756,3622.08105132102,3714.64635700312,3775.77515016254,3840.0063753833,3854.12967671973,4004.84887081865,3989.70458625268,3980.86113304131,4072.49109670511,4292.69394546798,4413.06728927417,4564.98448996785,4689.93167710735,4780.09426990896,4720.39884992496,4846.87350895943,4921.0673637503,5018.45851427188,5030.48983466441,5086.55092778754,5125.68064083245,5259.35921867209,5279.9701627926,5321.7434512062,5316.51746627674,5033.14208530647,5209.67271136343,5440.81530487828,5455.97429791083,5466.08902649321,
Mexico,MEX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4145.79302184391,4219.18150869443,4276.14326508853,4474.72750864397,4845.87442780417,5021.3479928949,5153.81469089099,5278.10822022788,5589.05119200198,5596.39687793608,5774.7704592642,5809.39879118197,6099.20317390896,6385.19714673421,6559.30112736973,6740.62499353237,6845.37111751372,6888.5789464534,7309.60711423978,7814.54966733746,8290.28898927734,8875.07151189312,8676.57130971348,8098.51642174164,8207.92337537128,8194.16249388144,7713.61215366042,7716.49731737025,7657.7274754579,7783.80581012845,8036.86114412537,8197.01179494896,8330.26426802488,8411.79621338297,8623.48043007968,7970.64038496182,8320.65295694833,8770.84481553539,9161.89527783381,9264.97729259968,9581.96970210753,9398.35074355724,9242.27886130016,9221.99666693097,9421.28975988024,9491.51730225718,9813.8280424425,9877.69532644737,9826.3421836048,9074.1188145564,9389.06722084275,9575.93437788582,9782.51776305354,9738.71059803658,9862.48125444199,10021.2386118827,10100.5021214015,10193.7727193457,10296.8690928534,10159.4448364319,9234.64362317923,9728.05680032556,10013.2479236143,10259.1766616403,10316.4611902215,
Marshall Islands,MHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,2038.67199289836,2011.13806385346,1979.85303434478,2587.94027907734,2900.13630613536,2806.68563126099,2726.44598645498,2704.13846484627,2766.69030511298,2737.49266931199,2454.9977903425,2511.56866664584,2524.11369284666,2797.12547757893,2788.85704831238,2510.70662853208,3005.51720714758,3162.8043989419,3288.88849507337,3139.41439911898,3148.09977817114,3085.93530547753,3247.85289298957,3391.38513154821,3544.13564721663,3791.20498901919,3365.11122501281,3117.27400069023,3067.73739364805,2997.54989841042,3040.59677355737,3224.7911898754,3322.41127856101,3256.97244330835,3234.15265200518,3284.78403267445,3285.12078781351,3403.47842798117,3146.26177205458,3262.26955535477,3441.31888402121,3433.06297801838,3420.91444796671,3602.92811901896,3620.77275283155,3764.34426229508,3946.8444109078,4190.93468589482,4542.34293916308,5162.81500670348,5172.57528216176,5455.31642282232,5591.46421459004,5482.44553639985,5811.03355673487,
